POL_ID;INS_AGE;INS_GENDER;POL_EFF_DT;POL_TRMNT_DT;CAR_USE;CAR_TYPE;INS_AREA;CLM_FREQ; TOTAL_CLM_AMNT 
KDF0000050418;56;M;02/08/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000050419;75;M;05/12/00;15/12/03;Commercial;SUV;Urban;1; 291.000 
SDF0000050420;52;M;20/08/00;24/11/01;Private;SUV;Rural;0; 0 
KDF0000050421;48;F;12/09/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000050422;70;M;27/07/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000050423;56;F;25/09/00;00/01/00;Commercial;Minivan;Urban;0; 0 
TDF0000050424;52;M;03/10/00;22/04/03;Private;Sports Car;Urban;1; 118.000 
TDF0000050425;35;M;28/10/00;00/01/00;Private;Sports Car;Urban;0; 0 
KDF0000050426;48;F;29/08/00;22/12/03;Private;Sports Car;Urban;1; 350.000 
SDF0000050427;40;F;14/01/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000050428;28;F;09/08/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000050429;41;F;13/10/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000050430;50;M;21/06/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000050431;51;F;04/04/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000050432;26;F;17/02/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000050433;18;M;26/09/00;07/11/01;Private;SUV;Urban;0; 0 
SDF0000050434;49;M;25/09/00;00/01/00;Commercial;SUV;Urban;0; 0 
KDF0000050435;20;M;22/05/00;00/01/00;Private;Minivan;Rural;0; 0 
ADF0000050436;43;M;13/07/00;00/01/00;Private;Minivan;Urban;4; 154.000 
GDF0000050437;27;M;21/08/00;00/01/00;Private;Pickup;Urban;0; 0 
TDF0000050438;39;M;11/08/00;00/01/00;Private;Minivan;Urban;0; 0 
KDF0000050439;39;F;23/09/00;00/01/00;Commercial;Minivan;Rural;0; 0 
KDF0000050440;64;F;20/09/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000050441;38;F;23/10/00;00/01/00;Commercial;Minivan;Urban;0; 0 
TDF0000050442;36;M;12/05/00;00/01/00;Commercial;Pickup;Urban;4; 69.000 
TDF0000050443;46;M;23/04/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000050444;45;M;14/09/00;19/04/02;Private;SUV;Urban;1; 581.000 
SDF0000050445;30;F;18/11/00;06/12/01;Private;Van;Urban;0; 0 
TDF0000050446;35;F;05/05/00;00/01/00;Private;Pickup;Rural;0; 0 
ADF0000050447;22;M;06/06/00;00/01/00;Private;Minivan;Rural;0; 0 
TDF0000050448;25;M;07/08/00;00/01/00;Commercial;Minivan;Urban;0; 0 
KDF0000050449;29;F;16/09/00;11/07/03;Commercial;Pickup;Urban;4; 112.000 
TDF0000050450;29;M;27/11/00;30/01/02;Commercial;SUV;Urban;1; 562.000 
GDF0000050451;66;F;04/08/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050452;40;M;22/09/00;00/01/00;Private;SUV;Rural;0; 0 
ADF0000050453;77;F;04/10/00;07/11/01;Commercial;Truck;Urban;0; 0 
TDF0000050454;44;F;10/10/00;30/09/03;Private;SUV;Urban;1; 148.000 
GDF0000050455;20;F;20/08/00;00/01/00;Private;Pickup;Rural;0; 0 
GDF0000050456;74;M;28/01/00;10/10/03;Private;Pickup;Urban;1; 209.000 
SDF0000050457;21;M;28/12/00;00/01/00;Commercial;Sports Car;Rural;0; 0 
KDF0000050458;29;F;27/07/00;00/01/00;Commercial;SUV;Urban;0; 0 
SDF0000050459;74;M;12/03/00;08/05/03;Private;SUV;Urban;1; 282.000 
GDF0000050460;39;M;19/09/00;30/03/02;Private;SUV;Urban;1; 289.000 
GDF0000050461;37;F;19/02/00;28/11/02;Commercial;Truck;Urban;1; 692.000 
GDF0000050462;31;F;18/05/00;00/01/00;Private;Minivan;Urban;4; 708.000 
KDF0000050463;51;F;16/03/00;00/01/00;Commercial;Van;Urban;0; 0 
GDF0000050464;58;M;09/04/00;27/01/02;Commercial;SUV;Urban;1; 462.000 
KDF0000050465;36;M;10/05/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000050466;21;M;03/10/00;00/01/00;Private;Minivan;Urban;0; 0 
KDF0000050467;48;F;09/09/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050468;35;M;15/06/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000050469;45;M;23/04/00;00/01/00;Private;Pickup;Urban;0; 0 
KDF0000050470;38;M;06/06/00;01/09/02;Private;Sports Car;Urban;1; 106.000 
SDF0000050471;30;M;26/05/00;00/01/00;Commercial;Minivan;Urban;0; 0 
KDF0000050472;50;F;04/05/00;00/01/00;Private;Minivan;Rural;0; 0 
KDF0000050473;20;F;19/10/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000050474;28;M;01/06/00;29/11/01;Private;SUV;Urban;0; 0 
KDF0000050475;54;M;06/05/00;28/01/02;Commercial;Pickup;Urban;1; 392.000 
SDF0000050476;43;F;05/07/00;14/10/02;Commercial;Van;Urban;1; 342.000 
GDF0000050477;66;M;12/02/00;00/01/00;Commercial;Minivan;Urban;0; 0 
GDF0000050478;78;F;19/05/00;00/01/00;Private;Pickup;Rural;0; 0 
GDF0000050479;47;F;10/12/00;01/01/03;Private;Minivan;Rural;1; 644.000 
GDF0000050480;41;F;28/11/00;00/01/00;Private;Van;Urban;0; 0 
GDF0000050481;24;M;11/02/00;00/01/00;Private;Minivan;Rural;0; 0 
KDF0000050482;20;M;17/08/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000050483;32;M;01/11/00;00/01/00;Private;Pickup;Urban;0; 0 
KDF0000050484;19;M;13/09/00;00/01/00;Private;Pickup;Rural;0; 0 
SDF0000050485;53;F;28/05/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000050486;49;F;23/01/00;00/01/00;Private;Sports Car;Urban;0; 0 
KDF0000050487;64;M;06/04/00;29/11/02;Commercial;SUV;Rural;1; 588.000 
KDF0000050488;60;M;08/04/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000050489;22;F;01/09/00;00/01/00;Commercial;Pickup;Rural;0; 0 
GDF0000050490;37;F;15/09/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000050491;52;M;26/11/00;00/01/00;Commercial;Pickup;Rural;0; 0 
SDF0000050492;49;M;03/11/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000050493;57;F;02/11/00;00/01/00;Private;SUV;Rural;0; 0 
SDF0000050494;48;F;24/10/00;04/12/01;Private;SUV;Urban;0; 0 
ADF0000050495;74;F;23/10/00;00/01/00;Commercial;Minivan;Rural;0; 0 
GDF0000050496;57;M;09/10/00;00/01/00;Commercial;Truck;Urban;0; 0 
KDF0000050497;50;M;15/11/00;08/12/03;Private;SUV;Urban;1; 671.000 
TDF0000050498;27;F;21/01/00;00/01/00;Private;Sports Car;Urban;0; 0 
GDF0000050499;24;M;04/07/00;00/01/00;Private;SUV;Rural;0; 0 
ADF0000050500;20;M;03/01/00;00/01/00;Commercial;Pickup;Urban;0; 0 
GDF0000050501;71;F;17/12/00;00/01/00;Private;Minivan;Urban;0; 0 
KDF0000050502;37;M;26/08/00;11/03/03;Private;SUV;Urban;5; 179.000 
SDF0000050503;80;F;27/10/00;28/09/02;Private;SUV;Urban;1; 617.000 
KDF0000050504;37;F;16/02/00;00/01/00;Private;Van;Urban;0; 0 
GDF0000050505;42;M;04/08/00;00/01/00;Commercial;Truck;Urban;0; 0 
ADF0000050506;68;F;26/05/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000050507;25;M;11/08/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000050508;77;F;29/05/00;05/10/03;Commercial;Truck;Rural;1; 521.000 
GDF0000050509;68;F;28/01/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050510;58;M;29/07/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000050511;56;M;25/04/00;26/12/01;Commercial;SUV;Urban;0; 0 
ADF0000050512;43;M;08/03/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000050513;68;M;30/10/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000050514;56;F;09/02/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000050515;24;M;08/12/00;04/12/01;Private;Minivan;Urban;0; 0 
ADF0000050516;73;M;07/11/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050517;29;M;28/06/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050518;77;M;13/03/00;00/01/00;Private;Minivan;Rural;0; 0 
SDF0000050519;46;F;20/01/00;00/01/00;Commercial;Pickup;Urban;4; 220.000 
GDF0000050520;48;F;06/10/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000050521;24;M;02/11/00;12/05/02;Private;Sports Car;Urban;1; 659.000 
SDF0000050522;42;F;21/07/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000050523;51;M;20/06/00;27/03/03;Commercial;Minivan;Urban;1; 470.000 
ADF0000050524;44;F;21/05/00;19/12/00;Private;Minivan;Rural;0; 0 
ADF0000050525;73;M;20/02/00;00/01/00;Private;Pickup;Rural;0; 0 
TDF0000050526;48;F;28/01/00;00/01/00;Private;Sports Car;Urban;0; 0 
GDF0000050527;58;F;05/12/00;00/01/00;Private;Sports Car;Urban;0; 0 
ADF0000050528;46;M;18/09/00;00/01/00;Commercial;SUV;Rural;0; 0 
GDF0000050529;49;M;22/04/00;00/01/00;Commercial;Van;Urban;0; 0 
KDF0000050530;51;M;12/10/00;00/01/00;Commercial;Pickup;Urban;0; 0 
TDF0000050531;50;M;04/10/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000050532;61;M;03/03/00;00/01/00;Commercial;Minivan;Rural;0; 0 
SDF0000050533;51;F;17/10/00;31/05/02;Commercial;Pickup;Urban;1; 184.000 
GDF0000050534;55;F;21/10/00;06/11/03;Commercial;Sports Car;Urban;1; 197.000 
TDF0000050535;73;F;17/05/00;00/01/00;Commercial;Truck;Urban;0; 0 
ADF0000050536;40;F;18/09/00;15/03/02;Private;SUV;Urban;1; 686.000 
ADF0000050537;69;F;10/10/00;00/01/00;Private;Sports Car;Rural;0; 0 
TDF0000050538;37;F;05/08/00;00/01/00;Commercial;Van;Rural;0; 0 
GDF0000050539;72;M;28/10/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000050540;53;M;24/10/00;00/01/00;Commercial;SUV;Urban;0; 0 
TDF0000050541;49;M;02/07/00;00/01/00;Private;Pickup;Urban;0; 0 
ADF0000050542;78;M;09/02/00;00/01/00;Commercial;SUV;Urban;0; 0 
ADF0000050543;57;M;04/09/00;17/10/03;Commercial;SUV;Urban;1; 196.000 
ADF0000050544;40;M;01/05/00;02/11/01;Commercial;Truck;Urban;1; 230.000 
SDF0000050545;30;F;05/02/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000050546;75;M;19/02/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000050547;54;F;05/01/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000050548;51;F;24/06/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000050549;33;M;27/09/00;00/01/00;Private;SUV;Rural;0; 0 
ADF0000050550;68;F;26/08/00;20/11/01;Private;SUV;Rural;0; 0 
KDF0000050551;30;F;15/08/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000050552;77;M;03/08/00;21/06/02;Commercial;SUV;Urban;1; 489.000 
TDF0000050553;29;M;28/03/00;01/12/00;Private;Sports Car;Urban;0; 0 
SDF0000050554;73;M;10/06/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000050555;30;F;22/04/00;05/11/01;Commercial;Van;Urban;1; 276.000 
GDF0000050556;58;F;29/12/00;19/12/01;Private;Pickup;Urban;0; 0 
TDF0000050557;60;F;14/09/00;00/01/00;Private;Minivan;Rural;0; 0 
ADF0000050558;77;M;13/08/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000050559;21;F;20/02/00;00/01/00;Commercial;Van;Urban;0; 0 
GDF0000050560;59;F;23/10/00;00/01/00;Commercial;Pickup;Urban;0; 0 
ADF0000050561;64;M;05/06/00;00/01/00;Commercial;Truck;Urban;0; 0 
ADF0000050562;20;M;07/01/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000050563;55;M;14/12/00;00/01/00;Private;Sports Car;Rural;0; 0 
TDF0000050564;30;M;26/02/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000050565;31;M;05/12/00;29/01/03;Commercial;Pickup;Urban;1; 171.000 
SDF0000050566;80;M;06/01/00;22/07/02;Private;Pickup;Urban;1; 542.000 
GDF0000050567;59;F;02/08/00;00/01/00;Private;Minivan;Urban;0; 0 
GDF0000050568;33;M;25/08/00;00/01/00;Private;Pickup;Urban;0; 0 
ADF0000050569;31;M;15/09/00;00/01/00;Private;Pickup;Rural;0; 0 
GDF0000050570;74;M;15/07/00;00/01/00;Private;Minivan;Urban;4; 376.000 
KDF0000050571;38;F;15/11/00;30/04/03;Private;Minivan;Urban;1; 545.000 
ADF0000050572;22;M;03/11/00;20/11/01;Commercial;Minivan;Rural;0; 0 
TDF0000050573;35;M;13/06/00;00/01/00;Private;Sports Car;Urban;0; 0 
ADF0000050574;36;F;18/05/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000050575;71;F;30/08/00;00/01/00;Commercial;Minivan;Rural;0; 0 
KDF0000050576;27;M;20/11/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000050577;70;F;05/05/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000050578;79;F;17/04/00;00/01/00;Private;Pickup;Urban;0; 0 
KDF0000050579;63;F;25/04/00;00/01/00;Private;Minivan;Urban;0; 0 
KDF0000050580;65;F;06/01/00;00/01/00;Private;Pickup;Rural;0; 0 
SDF0000050581;59;F;17/09/00;00/01/00;Commercial;Minivan;Urban;0; 0 
TDF0000050582;38;M;03/05/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050583;77;M;30/03/00;23/07/03;Commercial;SUV;Urban;1; 361.000 
ADF0000050584;27;M;22/07/00;00/01/00;Commercial;Minivan;Urban;0; 0 
TDF0000050585;72;F;19/11/00;00/01/00;Commercial;Minivan;Urban;0; 0 
TDF0000050586;24;M;14/11/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000050587;32;F;21/03/00;07/04/03;Private;Sports Car;Urban;1; 371.000 
KDF0000050588;42;F;26/01/00;02/09/03;Commercial;Truck;Urban;5; 159.000 
KDF0000050589;33;M;25/08/00;13/05/02;Commercial;SUV;Urban;1; 453.000 
SDF0000050590;25;M;21/05/00;05/11/03;Commercial;Pickup;Urban;1; 325.000 
GDF0000050591;54;M;28/02/00;00/01/00;Commercial;Van;Urban;0; 0 
SDF0000050592;28;F;16/09/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000050593;51;F;20/08/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000050594;29;F;27/09/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050595;25;M;06/03/00;00/01/00;Commercial;Pickup;Urban;0; 0 
ADF0000050596;33;M;11/11/00;00/01/00;Private;Minivan;Rural;0; 0 
GDF0000050597;40;F;27/12/00;07/08/02;Private;Minivan;Rural;1; 168.000 
SDF0000050598;32;M;02/11/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000050599;37;M;11/02/00;17/05/02;Private;Pickup;Urban;1; 612.000 
SDF0000050600;52;F;31/10/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050601;48;M;21/08/00;22/11/01;Commercial;Truck;Urban;1; 156.000 
TDF0000050602;60;M;22/01/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000050603;30;M;26/03/00;16/03/03;Commercial;Truck;Urban;1; 306.000 
GDF0000050604;23;M;20/09/00;14/05/02;Commercial;Pickup;Urban;1; 687.000 
KDF0000050605;51;M;24/09/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050606;77;F;30/07/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000050607;74;F;16/06/00;00/01/00;Private;SUV;Rural;0; 0 
ADF0000050608;51;F;21/11/00;00/01/00;Private;Van;Urban;0; 0 
GDF0000050609;19;F;28/03/00;00/01/00;Commercial;Van;Urban;0; 0 
TDF0000050610;39;M;14/06/00;01/05/02;Private;SUV;Urban;1; 157.000 
TDF0000050611;30;F;25/05/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000050612;40;F;10/02/00;00/01/00;Commercial;Sports Car;Urban;0; 0 
TDF0000050613;52;F;15/10/00;00/01/00;Private;SUV;Urban;0; 0 
SDF0000050614;73;F;12/04/00;06/12/00;Private;Van;Urban;0; 0 
ADF0000050615;42;F;06/01/00;11/01/03;Private;SUV;Urban;1; 486.000 
KDF0000050616;19;M;07/02/00;20/05/02;Private;SUV;Urban;1; 67.000 
SDF0000050617;68;F;19/03/00;10/08/02;Commercial;Sports Car;Urban;1; 237.000 
SDF0000050618;36;M;22/07/00;17/10/02;Private;Minivan;Urban;1; 504.000 
ADF0000050619;25;M;30/01/00;05/04/02;Private;SUV;Urban;1; 134.000 
GDF0000050620;75;M;27/08/00;02/02/03;Private;Minivan;Urban;1; 425.000 
TDF0000050621;41;F;09/07/00;05/09/02;Commercial;Sports Car;Rural;1; 356.000 
ADF0000050622;33;F;11/12/00;00/01/00;Private;Pickup;Urban;0; 0 
ADF0000050623;51;F;09/01/00;31/07/02;Commercial;Truck;Urban;1; 266.000 
ADF0000050624;31;M;06/12/00;00/01/00;Private;Minivan;Urban;0; 0 
SDF0000050625;27;F;14/01/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000050626;73;M;12/03/00;04/12/00;Private;SUV;Urban;0; 0 
TDF0000050627;64;F;21/11/00;18/09/03;Private;Sports Car;Urban;1; 199.000 
GDF0000050628;79;F;13/11/00;28/12/00;Commercial;SUV;Rural;0; 0 
ADF0000050629;27;F;05/09/00;11/10/02;Private;Sports Car;Urban;1; 561.000 
SDF0000050630;28;M;09/10/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000050631;76;M;17/12/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000050632;45;F;13/05/00;00/01/00;Private;Pickup;Urban;0; 0 
KDF0000050633;39;F;29/06/00;09/11/01;Commercial;Minivan;Urban;1; 421.000 
SDF0000050634;65;M;14/08/00;00/01/00;Commercial;Van;Rural;0; 0 
GDF0000050635;55;M;31/05/00;01/11/03;Private;Sports Car;Urban;1; 144.000 
KDF0000050636;76;M;09/02/00;00/01/00;Private;Minivan;Urban;0; 0 
TDF0000050637;60;M;04/01/00;00/01/00;Commercial;Truck;Urban;0; 0 
GDF0000050638;38;F;26/01/00;00/01/00;Private;SUV;Urban;0; 0 
KDF0000050639;18;M;17/03/00;00/01/00;Private;SUV;Urban;0; 0 
ADF0000050640;20;M;27/04/00;18/03/03;Commercial;Van;Urban;1; 252.000 
KDF0000050641;22;M;29/04/00;06/11/01;Commercial;SUV;Urban;0; 0 
ADF0000050642;78;M;01/12/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000050643;20;M;02/06/00;28/02/02;Private;Minivan;Urban;1; 82.000 
GDF0000050644;72;M;13/09/00;00/01/00;Private;Sports Car;Urban;0; 0 
ADF0000050645;21;F;18/09/00;00/01/00;Private;Pickup;Urban;0; 0 
ADF0000050646;32;M;10/08/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000050647;77;F;13/10/00;00/01/00;Private;Minivan;Rural;0; 0 
SDF0000050648;72;M;13/07/00;00/01/00;Commercial;Pickup;Urban;0; 0 
ADF0000050649;43;F;20/12/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000050650;25;F;14/04/00;00/01/00;Private;Minivan;Urban;0; 0 
KDF0000050651;68;M;30/04/00;00/01/00;Private;SUV;Rural;0; 0 
SDF0000050652;54;M;03/02/00;00/01/00;Private;Minivan;Rural;0; 0 
KDF0000050653;28;F;13/01/00;06/12/03;Commercial;SUV;Urban;1; 17.000 
GDF0000050654;51;M;12/03/00;00/01/00;Commercial;Pickup;Urban;0; 0 
KDF0000050655;59;M;28/09/00;00/01/00;Commercial;Truck;Urban;5; 340.000 
KDF0000050656;29;F;25/08/00;31/07/02;Private;Pickup;Urban;1; 614.000 
KDF0000050657;61;F;26/10/00;00/01/00;Commercial;Pickup;Urban;0; 0 
SDF0000050658;62;F;27/08/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000050659;20;M;11/07/00;18/07/03;Private;Pickup;Urban;4; 494.000 
GDF0000050660;33;M;27/10/00;14/07/03;Private;SUV;Urban;1; 689.000 
KDF0000050661;63;F;27/11/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000050662;75;M;17/04/00;00/01/00;Private;Minivan;Urban;0; 0 
ADF0000050663;52;F;15/04/00;08/03/03;Private;Sports Car;Urban;1; 428.000 
ADF0000050664;26;F;23/08/00;00/01/00;Private;SUV;Urban;0; 0 
TDF0000050665;66;F;27/02/00;26/10/03;Private;SUV;Urban;1; 692.000 
KDF0000050666;21;F;26/03/00;21/10/02;Commercial;Minivan;Rural;1; 2.000 
ADF0000050667;42;M;02/09/00;29/01/02;Private;Pickup;Urban;1; 617.000 
ADF0000050668;26;M;14/11/00;20/03/03;Private;Sports Car;Urban;1; 216.000 
SDF0000050669;38;F;24/04/00;06/02/03;Commercial;Pickup;Urban;1; 584.000 
ADF0000050670;75;F;16/05/00;21/09/02;Private;Minivan;Urban;1; 367.000 
GDF0000050671;62;F;05/01/00;05/07/03;Commercial;Pickup;Urban;4; 61.000 
TDF0000050672;59;F;07/12/00;25/10/01;Commercial;Minivan;Urban;1; 372.000 
SDF0000050673;38;M;19/08/00;11/10/02;Private;Sports Car;Urban;1; 199.000 
KDF0000050674;63;M;27/07/00;04/10/03;Private;Van;Urban;1; 369.000 
ADF0000050675;75;M;29/01/00;12/01/03;Commercial;Truck;Urban;1; 189.000 
GDF0000050676;40;M;08/12/00;23/02/03;Commercial;Van;Rural;1; 397.000 
SDF0000050677;51;F;10/07/00;04/02/02;Commercial;Van;Rural;1; 464.000 
SDF0000050678;53;F;29/11/00;08/11/03;Commercial;Truck;Urban;1; 562.000 
KDF0000050679;36;F;11/02/00;21/04/03;Commercial;Minivan;Urban;1; 187.000 
SDF0000050680;49;F;04/07/00;05/10/02;Private;SUV;Urban;1; 515.000 
ADF0000050681;46;M;17/08/00;22/08/03;Private;Minivan;Urban;1; 600.000 
GDF0000050682;55;F;18/06/00;05/05/02;Private;SUV;Urban;1; 304.000 
ADF0000050683;77;M;16/06/00;28/08/02;Private;Sports Car;Urban;1; 592.000 
ADF0000050684;30;M;11/04/00;31/03/02;Private;Minivan;Rural;1; 76.000 
TDF0000050685;24;F;19/03/00;07/11/02;Commercial;Van;Rural;1; 659.000 
TDF0000050686;36;M;14/04/00;00/01/00;Private;Sports Car;Urban;0; 0 
TDF0000050687;28;F;12/04/00;20/11/03;Private;Minivan;Urban;1; 383.000 
TDF0000050688;77;M;01/08/00;17/07/03;Private;Pickup;Urban;1; 714.000 
SDF0000050689;43;F;13/09/00;00/01/00;Private;SUV;Rural;0; 0 
GDF0000050690;56;M;19/08/00;27/07/03;Private;SUV;Urban;1; 337.000 
TDF0000050691;64;M;03/10/00;10/05/02;Private;Minivan;Rural;1; 456.000 
ADF0000050692;51;F;08/11/00;31/03/02;Private;Minivan;Urban;1; 112.000 
KDF0000050693;50;M;24/11/00;20/05/03;Commercial;Van;Urban;1; 515.000 
TDF0000050694;40;M;24/01/00;18/02/02;Commercial;Minivan;Urban;1; 250.000 
GDF0000050695;40;F;23/06/00;01/07/03;Private;Minivan;Rural;1; 83.000 
KDF0000050696;44;F;23/08/00;18/10/03;Commercial;Minivan;Urban;1; 119.000 
TDF0000050697;19;F;09/01/00;04/03/02;Commercial;Pickup;Urban;1; 395.000 
SDF0000050698;75;M;16/10/00;10/05/03;Commercial;Pickup;Urban;1; 350.000 
ADF0000050699;47;M;21/09/00;00/01/00;Private;SUV;Urban;0; 0 
GDF0000050700;44;F;15/08/00;00/01/00;Private;Minivan;Urban;4; 306.000 
ADF0000050701;55;M;14/01/00;00/01/00;Commercial;Truck;Urban;0; 0 
ADF0000050702;51;F;04/10/00;25/06/03;Commercial;Van;Rural;1; 252.000 
GDF0000050703;61;M;24/01/00;18/01/03;Private;SUV;Urban;1; 470.000 
GDF0000050704;45;M;07/10/00;22/12/02;Private;Minivan;Urban;1; 514.000 
GDF0000050705;49;F;03/09/00;28/07/03;Commercial;Truck;Urban;1; 303.000 
SDF0000050706;24;F;01/10/00;29/11/01;Private;SUV;Urban;1; 505.000 
SDF0000050707;36;F;06/04/00;26/06/03;Private;SUV;Urban;1; 338.000 
SDF0000050708;33;M;20/08/00;29/09/03;Private;SUV;Urban;1; 682.000 
KDF0000050709;33;M;20/03/00;10/09/03;Commercial;Pickup;Urban;1; 707.000 
SDF0000050710;34;F;11/04/00;00/01/00;Private;Minivan;Urban;0; 0 
KDF0000050711;30;F;09/07/00;15/04/03;Private;SUV;Urban;1; 184.000 
ADF0000050712;52;F;21/06/00;31/10/03;Private;SUV;Urban;1; 315.000 
ADF0000050713;65;F;26/04/00;02/02/03;Private;SUV;Urban;1; 119.000 
GDF0000050714;74;M;11/05/00;08/02/02;Private;Minivan;Rural;1; 5.000 
GDF0000050715;34;F;30/01/00;26/09/03;Commercial;Pickup;Urban;1; 545.000 
ADF0000050716;71;F;02/09/00;24/03/03;Private;Minivan;Urban;1; 540.000 
KDF0000050717;41;M;12/12/00;20/10/01;Private;Minivan;Urban;1; 390.000 
TDF0000050718;76;M;23/07/00;10/08/03;Commercial;Van;Urban;1; 221.000 
ADF0000050719;33;M;30/07/00;11/10/02;Commercial;Truck;Urban;1; 71.000 
KDF0000050720;43;M;07/10/00;26/08/03;Private;Pickup;Urban;1; 71.000 
SDF0000050721;48;F;18/11/00;04/04/02;Commercial;Van;Urban;1; 504.000 
KDF0000050722;68;M;11/10/00;12/01/02;Private;SUV;Urban;1; 580.000 
GDF0000050723;63;F;05/09/00;06/08/03;Commercial;Pickup;Rural;1; 139.000 
ADF0000050724;69;M;26/08/00;13/09/02;Private;Sports Car;Rural;1; 27.000 
TDF0000050725;42;M;14/06/00;02/01/03;Commercial;Van;Urban;1; 381.000 
GDF0000050726;60;M;08/10/00;10/08/02;Private;SUV;Urban;1; 502.000 
TDF0000050727;60;M;20/03/00;26/03/03;Private;SUV;Rural;1; 685.000 
TDF0000050728;36;F;30/01/00;19/03/02;Commercial;Minivan;Urban;1; 586.000 
TDF0000050729;66;F;31/08/00;15/12/00;Private;Minivan;Urban;0; 0 
GDF0000050730;22;F;05/07/00;00/01/00;Private;Sports Car;Urban;0; 0 
SDF0000050731;69;M;07/10/00;04/01/03;Private;Sports Car;Rural;1; 656.000 
SDF0000050732;25;M;01/12/00;01/04/03;Private;SUV;Urban;1; 311.000 
SDF0000050733;60;F;29/08/00;15/07/02;Private;Pickup;Urban;1; 424.000 
SDF0000050734;34;M;17/03/00;23/11/01;Private;Sports Car;Urban;1; 81.000 
TDF0000050735;32;M;10/11/00;03/11/03;Commercial;SUV;Rural;1; 44.000 
TDF0000050736;29;F;12/03/00;12/06/02;Private;Pickup;Rural;1; 518.000 
KDF0000050737;43;F;11/02/00;11/04/02;Private;SUV;Urban;1; 265.000 
SDF0000050738;22;F;06/10/00;27/04/03;Private;SUV;Rural;1; 634.000 
ADF0000050739;64;M;19/11/00;02/11/02;Private;Minivan;Urban;1; 367.000 
